#Recorded data from Servotor32
#datetime: 07-09-2020_18h-30m-11s
#filename: tetrapod_x_b_sensors_closed_vertical_floor_unloaded_07-09-2020_18h-30m-11s.csv
#
#------------------------------------------------------
#Settings:
#
#Gait: tetrapod
#Feedback config: closed
#Sensors: vertical
#Sensors cut: True
#
#------------------------------------------------------
#Parameters:
#
#g=3.00
#y_bar=0.27
#a=5.00
#tau_x=0.13
#tau_b=0.20
#Y_max=0.95
#sensor_start=5
#dt=105ms
#direction=1.00
#ics_tau=0.10
#
#------------------------------------------------------
#Recording info:
#
#Ground: floor
#Extra load: unloaded
#Calibration: on floor, tripod
#Surface: rubber
#Recorded datatype: int
#
#-calibration: for gait specific motor limits due to weight force
#-sensor_start: number of loops when feedback loop closes
#-sensor_start ensures starting stability for closed loop
#-because motors are in stance position at the start
#
#------------------------------------------------------
#Leg numbering:
#
#0: front left
#1: middle left
#2: back left
#3: back right
#4: middle right
#5: front right
#
#------------------------------------------------------
#Recorded variables:
#
#n: step count
#t: total time
#dt: step time
#delay: waiting time for calculation time to reach step time dt
#
#x_i: neural membrane
#b_v_i: neural bias (vertical)
#sensor_i: normalized sensor values
#
#------------------------------------------------------
#Calculated variables from recorded data:
#
#fb_i: membrane feedback unscaled
#y_v_i: neural activation (vertical)
#b_v_avg_i: neural bias average value (vertical)
#b_v_min: minimal neural bias value of current period
#b_v_max: maximal neural bias value of current period
#y_h_i: neural activation (horizontal)
#b_v_sens_h_i: vertical neural bias (via horizontal sensors)
#
#------------------------------------------------------
#File info:
#
##out marks the columns recorded on Servotor32
#Initial conditions in first row at n=-1
#
#------------------------------------------------------
#Data:#
#number,#out0, #out1, #out2, #out3, #out4, #out5, #out6, #out7, #out8, #out9, #out10, #out11, #out12, #out13, #out14, #out15, #out16, #out17, #out18, #out19, #out20, #out21
,n,t,dt,delay,x_0,x_1,x_2,x_3,x_4,x_5,b_v_0,b_v_1,b_v_2,b_v_3,b_v_4,b_v_5,sensor_0,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_cut_0,sensor_cut_1,sensor_cut_2,sensor_cut_3,sensor_cut_4,sensor_cut_5,fb_0,fb_1,fb_2,fb_3,fb_4,fb_5,y_v_0,y_v_1,y_v_2,y_v_3,y_v_4,y_v_5,b_v_avg_0,b_v_avg_1,b_v_avg_2,b_v_avg_3,b_v_avg_4,b_v_avg_5,b_v_min_0,b_v_min_1,b_v_min_2,b_v_min_3,b_v_min_4,b_v_min_5,b_v_max_0,b_v_max_1,b_v_max_2,b_v_max_3,b_v_max_4,b_v_max_5,y_h_0,y_h_1,y_h_2,y_h_3,y_h_4,y_h_5,b_v_sens_h_0,b_v_sens_h_1,b_v_sens_h_2,b_v_sens_h_3,b_v_sens_h_4,b_v_sens_h_5,a_h_0,a_h_1,a_h_2,a_h_3,a_h_4,a_h_5
12,11,1.173,0.105,0.013,0.044,5.887,-5.932,0.044,-5.932,5.887,4.025,3.243,1.523,4.071,1.433,3.238,-0.082,1.014,0.014,0.046,-0.085,1.02,0.0,1.0,0.014,0.046,0.0,1.0,0.032,1.954,-1.986,0.032,-1.986,1.954,0.0,1.0,0.0,0.0,0.0,1.0,2.793,2.922,3.0,2.793,3.0,2.922,0.0,-0.156,0.0,0.0,0.0,-0.156,5.586,6.0,6.0,5.586,6.0,6.0,0.786,0.576,0.19,0.794,0.177,0.575,5.635,0.135,3.135,5.635,3.135,0.135,1.054,0.957,0.981,1.054,0.981,0.957
13,12,1.28,0.105,0.006,-0.159,5.978,-5.82,-0.159,-5.82,5.978,3.884,3.626,1.418,3.929,1.291,3.621,-0.088,1.007,0.069,0.0,-0.085,1.02,0.0,1.0,0.069,0.0,0.0,1.0,-0.069,2.0,-1.931,-0.069,-1.931,2.0,0.0,1.0,0.0,0.0,0.0,1.0,2.793,2.922,3.0,2.793,3.0,2.922,0.0,-0.156,0.0,0.0,0.0,-0.156,5.586,6.0,6.0,5.586,6.0,6.0,0.76,0.662,0.175,0.768,0.157,0.661,5.635,0.135,3.135,5.635,3.135,0.135,1.054,0.957,0.981,1.054,0.981,0.957
14,13,1.387,0.105,0.015,-0.064,5.996,-5.932,-0.064,-5.932,5.996,3.742,4.009,1.283,3.787,1.149,4.004,-0.025,1.007,0.014,-0.007,-0.092,1.013,0.0,1.0,0.014,0.0,0.0,1.0,-0.014,2.0,-1.986,-0.014,-1.986,2.0,0.0,1.0,0.0,0.0,0.0,1.0,2.793,2.922,3.0,2.793,3.0,2.922,0.0,-0.156,0.0,0.0,0.0,-0.156,5.586,6.0,6.0,5.586,6.0,6.0,0.731,0.739,0.156,0.74,0.14,0.738,5.635,0.135,3.135,5.635,3.135,0.135,1.054,0.957,0.981,1.054,0.981,0.957
15,14,1.492,0.105,0.011,-0.046,5.999,-5.953,-0.046,-5.953,5.999,3.6,4.393,1.149,3.645,1.007,4.388,-0.082,1.014,0.014,0.0,-0.07,1.02,0.0,1.0,0.014,0.0,0.0,1.0,-0.014,2.0,-1.986,-0.014,-1.986,2.0,0.0,1.0,0.0,0.0,0.0,1.0,2.793,2.922,3.0,2.793,3.0,2.922,0.0,-0.156,0.0,0.0,0.0,-0.156,5.586,6.0,6.0,5.586,6.0,6.0,0.701,0.803,0.14,0.711,0.124,0.803,5.635,0.135,3.135,5.635,3.135,0.135,1.054,0.957,0.981,1.054,0.981,0.957
16,15,1.6,0.105,0.01,0.055,5.936,-5.991,0.055,-5.991,5.936,3.458,4.776,1.007,3.518,0.866,4.771,-0.088,1.014,0.0,0.026,-0.042,1.007,0.0,1.0,0.0,0.026,0.0,1.0,0.026,1.974,-2.0,0.026,-2.0,1.974,0.0,1.0,0.0,0.0,0.0,1.0,2.793,2.922,3.0,2.793,3.0,2.922,0.0,-0.156,0.0,0.0,0.0,-0.156,5.586,6.0,6.0,5.586,6.0,6.0,0.668,0.855,0.124,0.682,0.11,0.854,5.635,0.135,3.135,5.635,3.135,0.135,1.054,0.957,0.981,1.054,0.981,0.957
17,16,1.707,0.105,0.015,-0.19,5.988,-5.798,-0.19,-5.798,5.988,3.317,5.159,0.909,3.376,0.724,5.154,-0.088,1.0,0.083,-0.007,-0.099,1.013,0.0,1.0,0.083,0.0,0.0,1.0,-0.083,2.0,-1.917,-0.083,-1.917,2.0,0.0,0.998,0.0,0.0,0.0,0.998,2.793,2.922,3.0,2.793,3.0,2.922,0.0,-0.156,0.0,0.0,0.0,-0.156,5.586,6.0,6.0,5.586,6.0,6.0,0.635,0.895,0.114,0.649,0.097,0.894,5.635,0.135,3.135,5.635,3.135,0.135,1.054,0.957,0.981,1.054,0.981,0.957
18,17,1.813,0.105,0.014,-0.287,5.998,-5.71,-0.287,-5.71,5.998,3.175,5.542,0.821,3.234,0.582,5.537,-0.025,1.047,0.103,-0.007,-0.092,1.02,0.0,1.0,0.103,0.0,0.0,1.0,-0.103,2.0,-1.897,-0.103,-1.897,2.0,0.0,0.985,0.0,0.0,0.0,0.986,2.793,2.922,3.0,2.793,3.0,2.922,0.0,-0.156,0.0,0.0,0.0,-0.156,5.586,6.0,6.0,5.586,6.0,6.0,0.599,0.925,0.105,0.614,0.085,0.924,5.635,0.135,3.135,5.635,3.135,0.135,1.054,0.957,0.981,1.054,0.981,0.957
19,18,1.92,0.105,0.01,-0.072,6.0,-5.928,-0.072,-5.928,6.0,3.033,5.926,0.683,3.092,0.44,5.921,-0.013,1.02,0.007,-0.007,-0.092,1.052,0.0,1.0,0.007,0.0,0.0,1.0,-0.007,2.0,-1.993,-0.007,-1.993,2.0,0.0,0.908,0.0,0.0,0.0,0.91,2.793,2.922,3.0,2.793,3.0,2.922,0.0,-0.156,0.0,0.0,0.0,-0.156,5.586,6.0,6.0,5.586,6.0,6.0,0.563,0.947,0.093,0.578,0.075,0.946,5.635,0.135,3.135,5.635,3.135,0.135,1.054,0.957,0.981,1.054,0.981,0.957
20,19,2.027,0.105,0.015,0.05,5.936,-5.986,0.05,-5.986,5.936,2.891,6.309,0.541,2.964,0.299,6.304,-0.082,1.027,0.0,0.026,-0.099,1.007,0.0,1.0,0.0,0.026,0.0,1.0,0.026,1.974,-2.0,0.026,-2.0,1.974,0.0,0.512,0.0,0.0,0.0,0.519,2.793,3.077,3.0,2.793,3.0,3.074,0.0,-0.156,0.0,0.0,0.0,-0.156,5.586,6.309,6.0,5.586,6.0,6.304,0.526,0.95,0.082,0.545,0.066,0.95,5.635,0.135,3.135,5.635,3.135,0.135,1.054,0.911,0.981,1.054,0.981,0.912
21,20,2.133,0.105,0.017,0.087,5.762,-5.849,0.087,-5.849,5.762,2.75,6.678,0.414,2.854,0.157,6.684,-0.075,0.973,0.028,0.06,-0.092,0.993,0.0,0.973,0.028,0.06,0.0,0.993,0.032,1.906,-1.938,0.032,-1.938,1.906,0.0,0.061,0.0,0.0,0.0,0.062,2.793,3.261,3.0,2.793,3.0,3.264,0.0,-0.156,0.0,0.0,0.0,-0.156,5.586,6.678,6.0,5.586,6.0,6.684,0.489,0.95,0.073,0.516,0.058,0.95,5.635,0.135,3.135,5.635,3.135,0.135,1.054,0.862,0.981,1.054,0.981,0.861
22,21,2.24,0.105,0.006,-0.134,5.18,-5.046,-0.134,-5.046,5.18,2.608,6.966,0.305,2.712,0.015,6.995,-0.025,0.818,0.062,0.0,-0.049,0.863,0.0,0.818,0.062,0.0,0.0,0.863,-0.062,1.681,-1.619,-0.062,-1.619,1.681,0.0,0.001,0.0,0.0,0.0,0.001,2.793,3.405,3.0,2.793,3.0,3.42,0.0,-0.156,0.0,0.0,0.0,-0.156,5.586,6.966,6.0,5.586,6.0,6.995,0.451,0.95,0.066,0.479,0.051,0.95,5.635,0.135,3.135,5.635,3.135,0.135,1.054,0.827,0.981,1.054,0.981,0.824
23,22,2.347,0.105,0.015,-0.042,2.798,-2.756,-0.042,-2.756,2.798,2.466,7.012,0.167,2.57,-0.127,7.056,-0.088,0.358,0.007,-0.013,-0.092,0.386,0.0,0.358,0.007,0.0,0.0,0.386,-0.007,0.744,-0.737,-0.007,-0.737,0.744,0.0,0.0,0.0,0.0,0.0,0.0,2.793,3.428,3.0,2.793,2.936,3.45,0.0,-0.156,0.0,0.0,-0.127,-0.156,5.586,7.012,6.0,5.586,6.0,7.056,0.415,0.95,0.058,0.441,0.05,0.95,5.635,0.135,3.135,5.635,3.135,0.135,1.054,0.822,0.981,1.054,0.961,0.817
24,23,2.452,0.105,0.007,-0.142,0.7,-0.558,-0.142,-0.558,0.7,2.324,6.891,0.054,2.429,-0.268,6.928,-0.094,0.041,0.055,0.0,-0.106,0.026,0.0,0.041,0.055,0.0,0.0,0.026,-0.055,0.067,-0.012,-0.055,-0.012,0.067,0.0,0.0,0.026,0.0,0.104,0.0,2.793,3.428,3.0,2.793,2.866,3.45,0.0,-0.156,0.0,0.0,-0.268,-0.156,5.586,7.012,6.0,5.586,6.0,7.056,0.379,0.945,0.053,0.405,0.05,0.945,5.635,0.135,3.135,5.635,3.135,0.135,1.054,0.822,0.981,1.054,0.94,0.817
25,24,2.562,0.106,0.006,-0.06,0.388,-0.328,-0.06,-0.328,0.388,2.181,6.766,-0.082,2.286,-0.411,6.823,-0.113,0.034,0.014,0.0,-0.099,0.072,0.0,0.034,0.014,0.0,0.0,0.072,-0.014,0.106,-0.092,-0.014,-0.092,0.106,0.0,0.0,0.129,0.0,0.426,0.0,2.793,3.428,2.959,2.793,2.794,3.45,0.0,-0.156,-0.082,0.0,-0.411,-0.156,5.586,7.012,6.0,5.586,6.0,7.056,0.344,0.939,0.05,0.369,0.05,0.94,5.635,0.135,3.135,5.635,3.135,0.135,1.054,0.822,0.968,1.054,0.919,0.817
26,25,2.668,0.105,0.016,-0.028,0.434,-0.405,-0.028,-0.405,0.434,2.04,6.695,-0.22,2.144,-0.553,6.688,-0.107,0.135,0.007,-0.007,-0.099,0.013,0.0,0.135,0.007,0.0,0.0,0.013,-0.007,0.148,-0.141,-0.007,-0.141,0.148,0.0,0.0,0.166,0.0,0.507,0.0,2.793,3.428,2.89,2.793,2.724,3.45,0.0,-0.156,-0.22,0.0,-0.553,-0.156,5.586,7.012,6.0,5.586,6.0,7.056,0.311,0.936,0.05,0.335,0.05,0.934,5.635,0.135,3.135,5.635,3.135,0.135,1.054,0.822,0.947,1.054,0.899,0.817
27,26,2.773,0.105,0.008,-0.16,0.362,-0.202,-0.16,-0.202,0.362,1.898,6.617,-0.347,2.009,-0.669,6.549,-0.113,0.122,0.028,0.013,0.049,0.007,0.0,0.122,0.028,0.013,0.049,0.007,-0.064,0.116,-0.052,-0.064,-0.052,0.116,0.0,0.0,0.522,0.0,0.853,0.0,2.793,3.428,2.826,2.793,2.665,3.45,0.0,-0.156,-0.347,0.0,-0.669,-0.156,5.586,7.012,6.0,5.586,6.0,7.056,0.28,0.932,0.05,0.304,0.05,0.926,5.635,0.135,3.135,5.635,3.135,0.135,1.054,0.822,0.928,1.054,0.883,0.817
28,27,2.88,0.105,0.006,-0.85,0.325,0.525,-0.85,0.525,0.325,1.756,6.493,-0.46,1.878,-0.652,6.456,-0.126,0.034,0.055,0.02,0.303,0.092,0.0,0.034,0.055,0.02,0.303,0.092,-0.338,0.106,0.232,-0.338,0.232,0.106,0.0,0.0,0.987,0.0,0.997,0.0,2.793,3.428,2.77,2.793,2.665,3.45,0.0,-0.156,-0.46,0.0,-0.669,-0.156,5.586,7.012,6.0,5.586,6.0,7.056,0.251,0.925,0.05,0.276,0.051,0.921,5.635,0.135,3.135,5.635,3.135,0.135,1.054,0.822,0.912,1.054,0.883,0.817
29,28,2.987,0.105,0.015,-1.91,0.483,1.426,-1.91,1.426,0.483,1.614,6.412,-0.486,1.736,-0.531,6.345,-0.113,0.115,0.221,-0.007,0.5,0.059,0.0,0.115,0.221,0.0,0.5,0.059,-0.721,0.174,0.547,-0.721,0.547,0.174,0.0,0.0,1.0,0.0,1.0,0.0,2.793,3.428,2.757,2.793,2.665,3.45,0.0,-0.156,-0.486,0.0,-0.669,-0.156,5.586,7.012,6.0,5.586,6.0,7.056,0.224,0.921,0.05,0.247,0.056,0.914,5.635,0.135,3.135,5.635,3.135,0.135,1.054,0.822,0.908,1.054,0.883,0.817
30,29,3.093,0.105,0.009,-4.053,0.351,3.703,-4.053,3.703,0.351,1.473,6.299,-0.28,1.594,-0.222,6.231,-0.113,0.054,0.662,-0.007,0.859,0.052,0.0,0.054,0.662,0.0,0.859,0.052,-1.521,0.106,1.415,-1.521,1.415,0.106,0.0,0.0,1.0,0.0,1.0,0.0,2.793,3.428,2.757,2.793,2.665,3.45,0.0,-0.156,-0.486,0.0,-0.669,-0.156,5.586,7.012,6.0,5.586,6.0,7.056,0.199,0.914,0.06,0.22,0.072,0.906,5.635,0.135,3.135,5.635,3.135,0.135,1.054,0.822,0.908,1.054,0.883,0.817
31,30,3.202,0.107,0.006,-5.483,0.144,5.339,-5.483,5.339,0.144,1.328,6.165,0.092,1.45,0.15,6.093,-0.025,0.02,0.966,0.0,0.965,0.013,0.0,0.02,0.966,0.0,0.965,0.013,-1.931,0.033,1.898,-1.931,1.898,0.033,0.0,0.0,1.0,0.0,1.0,0.0,2.793,3.428,2.757,2.793,2.665,3.45,0.0,-0.156,-0.486,0.0,-0.669,-0.156,5.586,7.012,6.0,5.586,6.0,7.056,0.176,0.905,0.082,0.195,0.098,0.896,5.635,0.135,3.135,5.635,3.135,0.135,1.054,0.822,0.908,1.054,0.883,0.817
32,31,3.309,0.105,0.017,-5.884,0.355,5.529,-5.884,5.529,0.355,1.186,6.094,0.472,1.308,0.533,5.951,-0.119,0.135,0.993,-0.007,1.021,-0.02,0.0,0.135,0.993,0.0,1.0,0.0,-1.993,0.135,1.858,-1.993,1.858,0.135,0.0,0.0,1.0,0.0,1.0,0.0,2.793,3.428,2.757,2.793,2.665,3.45,0.0,-0.156,-0.486,0.0,-0.669,-0.156,5.586,7.012,6.0,5.586,6.0,7.056,0.155,0.899,0.112,0.173,0.132,0.885,5.635,0.135,3.135,5.635,3.135,0.135,1.054,0.822,0.908,1.054,0.883,0.817
33,32,3.416,0.105,0.009,-5.928,0.428,5.499,-5.928,5.499,0.428,1.045,6.03,0.844,1.166,0.916,5.81,-0.119,0.149,0.979,0.0,1.014,-0.026,0.0,0.149,0.979,0.0,1.0,0.0,-1.979,0.149,1.83,-1.979,1.83,0.149,0.0,0.0,1.0,0.0,1.0,0.0,2.793,3.428,2.757,2.793,2.665,3.45,0.0,-0.156,-0.486,0.0,-0.669,-0.156,5.586,7.012,6.0,5.586,6.0,7.056,0.137,0.895,0.15,0.152,0.176,0.873,5.635,0.135,3.135,5.635,3.135,0.135,1.054,0.822,0.908,1.054,0.883,0.817
34,33,3.525,0.106,0.011,-5.97,0.162,5.808,-5.97,5.808,0.162,0.902,5.905,1.227,1.023,1.303,5.666,-0.113,0.034,0.993,-0.007,1.007,-0.033,0.0,0.034,0.993,0.0,1.0,0.0,-1.993,0.034,1.959,-1.993,1.959,0.034,0.0,0.0,1.0,0.0,1.0,0.0,2.793,3.428,2.757,2.793,2.665,3.45,0.0,-0.156,-0.486,0.0,-0.669,-0.156,5.586,7.012,6.0,5.586,6.0,7.056,0.12,0.884,0.2,0.134,0.231,0.859,5.635,0.135,3.135,5.635,3.135,0.135,1.054,0.822,0.908,1.054,0.883,0.817
