#Recorded data from Servotor32
#datetime: 07-09-2020_20h-46m-06s
#filename: tripod_x_b_sensors_closed_horizontal_floor_unloaded_07-09-2020_20h-46m-06s.csv
#
#------------------------------------------------------
#Settings:
#
#Gait: tripod
#Feedback config: closed
#Sensors: horizontal
#Sensors cut: True
#
#------------------------------------------------------
#Parameters:
#
#g=1.70
#y_bar=0.40
#a=5.00
#tau_x=0.13
#tau_b=0.20
#Y_max=0.95
#sensor_start=5
#dt=105ms
#direction=1.00
#ics_tau=0.10
#
#------------------------------------------------------
#Recording info:
#
#Ground: floor
#Extra load: unloaded
#Calibration: in air
#Surface: rubber
#Recorded datatype: int
#
#-calibration: for gait specific motor limits due to weight force
#-sensor_start: number of loops when feedback loop closes
#-sensor_start ensures starting stability for closed loop
#-because motors are in stance position at the start
#
#------------------------------------------------------
#Leg numbering:
#
#0: front left
#1: middle left
#2: back left
#3: back right
#4: middle right
#5: front right
#
#------------------------------------------------------
#Recorded variables:
#
#n: step count
#t: total time
#dt: step time
#delay: waiting time for calculation time to reach step time dt
#
#x_i: neural membrane
#b_v_i: neural bias (vertical)
#sensor_i: normalized sensor values
#
#------------------------------------------------------
#Calculated variables from recorded data:
#
#fb_i: membrane feedback unscaled
#y_v_i: neural activation (vertical)
#b_v_avg_i: neural bias average value (vertical)
#b_v_min: minimal neural bias value of current period
#b_v_max: maximal neural bias value of current period
#y_h_i: neural activation (horizontal)
#b_v_sens_h_i: vertical neural bias (via horizontal sensors)
#
#------------------------------------------------------
#File info:
#
##out marks the columns recorded on Servotor32
#Initial conditions in first row at n=-1
#
#------------------------------------------------------
#Data:#
#number,#out0, #out1, #out2, #out3, #out4, #out5, #out6, #out7, #out8, #out9, #out10, #out11, #out12, #out13, #out14, #out15, #out16, #out17, #out18, #out19, #out20, #out21
,n,t,dt,delay,x_0,x_1,x_2,x_3,x_4,x_5,b_v_0,b_v_1,b_v_2,b_v_3,b_v_4,b_v_5,sensor_0,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_cut_0,sensor_cut_1,sensor_cut_2,sensor_cut_3,sensor_cut_4,sensor_cut_5,fb_0,fb_1,fb_2,fb_3,fb_4,fb_5,y_v_0,y_v_1,y_v_2,y_v_3,y_v_4,y_v_5,b_v_avg_0,b_v_avg_1,b_v_avg_2,b_v_avg_3,b_v_avg_4,b_v_avg_5,b_v_min_0,b_v_min_1,b_v_min_2,b_v_min_3,b_v_min_4,b_v_min_5,b_v_max_0,b_v_max_1,b_v_max_2,b_v_max_3,b_v_max_4,b_v_max_5,y_h_0,y_h_1,y_h_2,y_h_3,y_h_4,y_h_5,b_v_sens_h_0,b_v_sens_h_1,b_v_sens_h_2,b_v_sens_h_3,b_v_sens_h_4,b_v_sens_h_5,a_h_0,a_h_1,a_h_2,a_h_3,a_h_4,a_h_5
10,11,1.177,0.105,0.01,-5.1,5.1,-5.1,5.1,-5.1,5.1,2.321,2.675,2.321,2.675,2.321,2.675,1.049,0.327,0.609,0.286,0.699,0.316,1.0,0.327,0.609,0.286,0.699,0.316,-3.0,3.0,-3.0,3.0,-3.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,2.55,2.467,2.55,2.467,2.55,2.467,0.0,-0.166,0.0,-0.166,0.0,-0.166,5.1,5.1,5.1,5.1,5.1,5.1,0.434,0.558,0.434,0.558,0.434,0.558,5.1,1.556,3.106,1.34,3.565,1.498,1.155,1.118,1.155,1.118,1.155,1.118
11,12,1.282,0.105,0.007,-5.1,5.1,-5.1,5.1,-5.1,5.1,2.111,2.99,2.111,2.99,2.111,2.99,1.029,0.46,0.5,0.429,0.622,0.49,1.0,0.46,0.5,0.429,0.622,0.49,-3.0,3.0,-3.0,3.0,-3.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,2.55,2.467,2.55,2.467,2.55,2.467,0.0,-0.166,0.0,-0.166,0.0,-0.166,5.1,5.1,5.1,5.1,5.1,5.1,0.376,0.642,0.376,0.642,0.376,0.642,5.1,2.256,2.55,2.093,3.172,2.414,1.155,1.118,1.155,1.118,1.155,1.118
12,13,1.39,0.106,0.007,-5.1,5.1,-5.1,5.1,-5.1,5.1,1.899,3.308,1.899,3.308,1.899,3.308,0.902,0.567,0.484,0.455,0.583,0.5,0.902,0.567,0.484,0.455,0.583,0.5,-3.0,3.0,-3.0,3.0,-3.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,2.55,2.467,2.55,2.467,2.55,2.467,0.0,-0.166,0.0,-0.166,0.0,-0.166,5.1,5.1,5.1,5.1,5.1,5.1,0.32,0.719,0.32,0.719,0.32,0.719,4.6,2.82,2.468,2.23,2.973,2.467,1.155,1.118,1.155,1.118,1.155,1.118
13,14,1.497,0.105,0.009,-5.1,5.1,-5.1,5.1,-5.1,5.1,1.689,3.623,1.689,3.623,1.689,3.623,0.686,0.653,0.391,0.519,0.532,0.561,0.686,0.653,0.391,0.519,0.532,0.561,-3.0,3.0,-3.0,3.0,-3.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,2.55,2.467,2.55,2.467,2.55,2.467,0.0,-0.166,0.0,-0.166,0.0,-0.166,5.1,5.1,5.1,5.1,5.1,5.1,0.27,0.785,0.27,0.785,0.27,0.785,3.499,3.273,1.994,2.567,2.713,2.788,1.155,1.118,1.155,1.118,1.155,1.118
14,15,1.603,0.105,0.006,-5.1,5.1,-5.1,5.1,-5.1,5.1,1.479,3.937,1.479,3.938,1.479,3.938,0.667,0.767,0.297,0.61,0.385,0.704,0.667,0.767,0.297,0.61,0.385,0.704,-3.0,3.0,-3.0,3.0,-3.0,3.0,0.0,0.998,0.0,1.0,0.0,1.0,2.55,2.467,2.55,2.467,2.55,2.467,0.0,-0.166,0.0,-0.166,0.0,-0.166,5.1,5.1,5.1,5.1,5.1,5.1,0.225,0.838,0.225,0.838,0.225,0.838,3.402,3.873,1.515,3.046,1.963,3.541,1.155,1.118,1.155,1.118,1.155,1.118
15,16,1.712,0.106,0.001,-5.097,5.097,-5.097,5.097,-5.097,5.097,1.267,4.252,1.267,4.256,1.267,4.252,0.441,0.807,0.156,0.727,0.353,0.816,0.441,0.807,0.156,0.727,0.353,0.816,-2.997,2.997,-2.997,2.997,-2.997,2.997,0.0,0.994,0.0,0.999,0.0,0.992,2.55,2.467,2.55,2.467,2.55,2.467,0.0,-0.166,0.0,-0.166,0.0,-0.166,5.1,5.1,5.1,5.1,5.1,5.1,0.185,0.88,0.185,0.881,0.185,0.88,2.249,4.084,0.796,3.662,1.8,4.131,1.155,1.118,1.155,1.118,1.155,1.118
16,17,1.819,0.105,0.008,-5.08,5.08,-5.08,5.08,-5.08,5.08,1.057,4.535,1.057,4.565,1.057,4.539,0.353,0.893,0.078,0.831,0.295,0.888,0.353,0.893,0.078,0.831,0.295,0.888,-2.985,2.985,-2.985,2.985,-2.985,2.985,0.0,0.938,0.0,0.987,0.0,0.945,2.55,2.467,2.55,2.467,2.55,2.467,0.0,-0.166,0.0,-0.166,0.0,-0.166,5.1,5.1,5.1,5.1,5.1,5.1,0.151,0.91,0.151,0.913,0.151,0.91,1.8,4.537,0.398,4.21,1.504,4.51,1.155,1.118,1.155,1.118,1.155,1.118
17,18,1.928,0.106,0.006,-4.922,4.922,-4.922,4.922,-4.922,4.922,0.845,4.787,0.845,4.869,0.845,4.765,0.304,0.893,0.031,0.831,0.256,0.908,0.304,0.893,0.031,0.831,0.256,0.908,-2.871,2.871,-2.871,2.871,-2.871,2.871,0.0,0.873,0.0,0.972,0.0,0.822,2.55,2.467,2.55,2.467,2.55,2.467,0.0,-0.166,0.0,-0.166,0.0,-0.166,5.1,5.1,5.1,5.1,5.1,5.1,0.123,0.931,0.123,0.936,0.123,0.929,1.55,4.537,0.158,4.21,1.306,4.616,1.155,1.118,1.155,1.118,1.155,1.118
18,19,2.035,0.105,0.008,-4.618,4.618,-4.618,4.618,-4.618,4.618,0.635,4.759,0.635,4.922,0.635,4.951,0.206,0.933,0.0,0.909,0.179,0.867,0.206,0.933,0.0,0.909,0.179,0.867,-2.668,2.668,-2.668,2.668,-2.668,2.668,0.0,0.344,0.0,0.497,0.0,0.749,2.55,2.31,2.55,2.467,2.55,2.467,0.0,-0.166,0.0,-0.166,0.0,-0.166,5.1,4.787,5.1,5.1,5.1,5.1,0.099,0.948,0.099,0.94,0.099,0.941,1.051,4.747,0.0,4.621,0.913,4.4,1.155,1.189,1.155,1.118,1.155,1.118
19,20,2.14,0.105,0.005,-3.089,3.089,-3.089,3.089,-3.089,3.089,0.425,4.549,0.425,4.713,0.425,4.741,0.118,0.96,-0.078,0.922,0.154,0.99,0.118,0.96,0.0,0.922,0.154,0.99,-1.589,1.589,-1.589,1.589,-1.589,1.589,0.0,0.001,0.0,0.0,0.0,0.0,2.55,2.31,2.55,2.378,2.55,2.392,0.0,-0.166,0.0,-0.166,0.0,-0.166,5.1,4.787,5.1,4.922,5.1,4.951,0.079,0.935,0.079,0.937,0.079,0.937,0.602,4.589,0.0,4.689,0.785,5.047,1.155,1.189,1.155,1.157,1.155,1.151
20,21,2.248,0.106,0.005,-0.572,0.572,-0.572,0.572,-0.572,0.572,0.219,4.337,0.241,4.501,0.215,4.529,0.069,0.967,-0.047,0.896,0.103,0.929,0.069,0.967,0.0,0.896,0.103,0.929,-0.001,0.001,-0.001,0.001,-0.001,0.001,0.01,0.0,0.054,0.0,0.004,0.0,2.55,2.31,2.55,2.378,2.55,2.392,0.0,-0.166,0.0,-0.166,0.0,-0.166,5.1,4.787,5.1,4.922,5.1,4.951,0.063,0.918,0.065,0.921,0.063,0.921,0.352,4.624,0.0,4.393,0.525,4.588,1.155,1.189,1.155,1.157,1.155,1.151
