#Recorded data from Servotor32
#datetime: 21-11-2020_00h-09m-54s
#filename: tripod_x_b_sensors_closed_horizontal_inclined_loaded_21-11-2020_00h-09m-54s.csv
#
#------------------------------------------------------
#Settings:
#
#Identity: 0
#Gait: tripod
#Feedback config: closed
#Sensors: horizontal
#Sensors cut: 0
#
#------------------------------------------------------
#Parameters:
#
#g=1.70
#y_bar=0.40
#a=5.00
#tau_x=0.13
#tau_b=0.20
#Y_max=0.95
#sensor_start=5
#dt=110ms
#direction=1.00
#ics_tau=0.85
#
#------------------------------------------------------
#Recording info:
#
#Ground: inclined
#Extra load: loaded
#Tripod calibration: 0
#Surface: rubber
#Recorded datatype: int
#
#-calibration: for gait specific motor limits due to weight force
#-sensor_start: number of loops when feedback loop closes
#-sensor_start ensures starting stability for closed loop
#-because motors are in stance position at the start
#
#------------------------------------------------------
#Leg numbering:
#
#0: front left
#1: middle left
#2: back left
#3: back right
#4: middle right
#5: front right
#
#------------------------------------------------------
#Recorded variables:
#
#n: step count
#t: total time
#dt: step time
#delay: waiting time for calculation time to reach step time dt
#
#x_i: neural membrane
#b_v_i: neural bias (vertical)
#sensor_i: normalized sensor values
#
#------------------------------------------------------
#Calculated variables from recorded data:
#
#fb_i: membrane feedback unscaled
#y_v_i: neural activation (vertical)
#b_v_avg_i: neural bias average value (vertical)
#b_v_min: minimal neural bias value of current period
#b_v_max: maximal neural bias value of current period
#y_h_i: neural activation (horizontal)
#b_v_sens_h_i: vertical neural bias (via horizontal sensors)
#
#------------------------------------------------------
#File info:
#
##out marks the columns recorded on Servotor32
#Initial conditions in first row at n=-1
#
#------------------------------------------------------
#Data:#
#number,#out0, #out1, #out2, #out3, #out4, #out5, #out6, #out7, #out8, #out9, #out10, #out11, #out12, #out13, #out14, #out15, #out16, #out17, #out18, #out19, #out20, #out21
,n,t,dt,delay,x_0,x_1,x_2,x_3,x_4,x_5,b_v_0,b_v_1,b_v_2,b_v_3,b_v_4,b_v_5,sensor_0,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_cut_0,sensor_cut_1,sensor_cut_2,sensor_cut_3,sensor_cut_4,sensor_cut_5,fb_0,fb_1,fb_2,fb_3,fb_4,fb_5,y_v_0,y_v_1,y_v_2,y_v_3,y_v_4,y_v_5,b_v_avg_0,b_v_avg_1,b_v_avg_2,b_v_avg_3,b_v_avg_4,b_v_avg_5,b_v_min_0,b_v_min_1,b_v_min_2,b_v_min_3,b_v_min_4,b_v_min_5,b_v_max_0,b_v_max_1,b_v_max_2,b_v_max_3,b_v_max_4,b_v_max_5,y_h_0,y_h_1,y_h_2,y_h_3,y_h_4,y_h_5,b_v_sens_h_0,b_v_sens_h_1,b_v_sens_h_2,b_v_sens_h_3,b_v_sens_h_4,b_v_sens_h_5,a_h_0,a_h_1,a_h_2,a_h_3,a_h_4,a_h_5
0,1,0.112,0.11,0.013,5.1,-5.1,5.1,-5.1,5.1,-5.1,3.21,1.26,3.21,1.26,3.21,1.26,1.01,0.461,-0.075,0.06,0.5,0.935,1.0,0.461,0.0,0.06,0.5,0.935,3.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.55,2.55,2.55,2.55,2.55,2.55,0.0,0.0,0.0,0.0,0.0,0.0,5.1,5.1,5.1,5.1,5.1,5.1,0.682,0.184,0.682,0.184,0.682,0.184,3.21,1.26,3.21,1.26,3.21,1.26,1.155,1.155,1.155,1.155,1.155,1.155
1,2,0.224,0.11,0.016,5.1,-5.1,5.1,-5.1,5.1,-5.1,3.54,1.04,3.54,1.04,3.54,1.04,0.943,0.442,0.448,0.0,0.442,0.463,0.943,0.442,0.448,0.0,0.442,0.463,3.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.55,2.55,2.55,2.55,2.55,2.55,0.0,0.0,0.0,0.0,0.0,0.0,5.1,5.1,5.1,5.1,5.1,5.1,0.758,0.149,0.758,0.149,0.758,0.149,4.809,2.254,2.285,0.0,2.254,2.361,1.155,1.155,1.155,1.155,1.155,1.155
2,3,0.336,0.111,0.015,5.1,-5.1,5.1,-5.1,5.1,-5.1,3.873,0.818,3.873,0.818,3.873,0.818,0.724,0.26,0.612,0.06,0.558,0.561,0.724,0.26,0.612,0.06,0.558,0.561,3.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.32,2.55,4.32,2.55,4.32,2.55,3.54,0.0,3.54,0.0,3.54,0.0,5.1,5.1,5.1,5.1,5.1,5.1,0.156,0.119,0.156,0.119,0.156,0.119,3.692,1.326,3.121,0.306,2.846,2.861,3.775,1.155,3.775,1.155,3.775,1.155
3,4,0.448,0.11,0.018,5.098,-5.098,5.098,-5.098,5.098,-5.098,4.202,0.598,4.202,0.598,4.202,0.598,0.81,0.175,0.761,-0.012,0.742,0.211,0.81,0.175,0.761,0.0,0.742,0.211,2.999,0.0,2.999,0.0,2.999,0.0,0.998,0.0,0.998,0.0,0.998,0.0,4.32,2.55,4.32,2.55,4.32,2.55,3.54,0.0,3.54,0.0,3.54,0.0,5.1,5.1,5.1,5.1,5.1,5.1,0.39,0.095,0.39,0.095,0.39,0.095,4.804,0.893,4.727,0.0,4.698,1.076,3.775,1.155,3.775,1.155,3.775,1.155
4,5,0.56,0.11,0.02,5.09,-5.09,5.09,-5.09,5.09,-5.09,4.525,0.378,4.525,0.378,4.525,0.378,0.8,0.221,0.821,0.036,0.867,0.463,0.8,0.221,0.821,0.036,0.867,0.463,2.993,0.0,2.993,0.0,2.993,0.0,0.988,0.0,0.988,0.0,0.988,0.0,4.32,2.55,4.32,2.55,4.32,2.55,3.54,0.0,3.54,0.0,3.54,0.0,5.1,5.1,5.1,5.1,5.1,5.1,0.684,0.075,0.684,0.075,0.684,0.075,4.788,1.127,4.821,0.184,4.893,2.361,3.775,1.155,3.775,1.155,3.775,1.155
5,6,0.675,0.112,0.015,5.048,-5.048,5.048,-5.048,5.048,-5.048,4.838,0.154,4.494,0.154,4.86,0.154,0.867,0.195,1.015,0.095,0.742,0.195,0.867,0.195,1.0,0.095,0.742,0.195,2.965,0.0,2.965,0.0,2.965,0.0,0.685,0.0,0.435,0.0,0.852,0.0,4.32,2.55,4.033,2.55,4.32,2.55,3.54,0.0,3.54,0.0,3.54,0.0,5.1,5.1,4.525,5.1,5.1,5.1,0.876,0.059,0.94,0.059,0.885,0.059,4.893,0.995,5.1,0.484,4.698,0.995,3.775,1.155,5.979,1.155,3.775,1.155
6,7,0.788,0.11,0.018,4.087,-4.087,4.087,-4.087,4.087,-4.087,4.689,-0.066,4.404,-0.066,4.674,-0.066,0.876,0.214,0.955,-0.024,0.908,0.504,0.876,0.214,0.955,0.0,0.908,0.504,2.055,0.0,1.306,0.0,2.557,0.0,0.016,0.0,0.123,0.0,0.013,0.0,4.189,2.517,4.033,2.517,4.2,2.517,3.54,-0.066,3.54,-0.066,3.54,-0.066,4.838,5.1,4.525,5.1,4.86,5.1,0.906,0.05,0.902,0.05,0.892,0.05,4.907,1.091,4.481,0.0,4.956,2.57,4.537,1.14,5.979,1.14,4.461,1.14
7,8,0.9,0.11,0.011,1.242,-1.242,1.242,-1.242,1.242,-1.242,4.469,-0.286,4.184,-0.279,4.454,-0.286,0.933,0.24,0.925,-0.06,1.067,0.317,0.933,0.24,0.925,0.0,1.0,0.317,0.049,0.0,0.368,0.0,0.038,0.0,0.0,0.0,0.0,0.003,0.0,0.0,4.189,2.407,4.033,2.41,4.2,2.407,3.54,-0.286,3.54,-0.279,3.54,-0.286,4.838,5.1,4.525,5.1,4.86,5.1,0.781,0.05,0.712,0.05,0.756,0.05,4.751,1.174,4.451,-0.066,4.86,1.572,4.537,1.093,5.979,1.095,4.461,1.093
8,9,1.014,0.112,0.009,0.153,-0.153,0.153,-0.153,0.153,-0.153,4.245,-0.497,3.96,-0.015,4.23,-0.504,1.019,0.162,1.06,-0.048,0.892,0.195,1.0,0.162,1.0,0.0,0.892,0.195,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.024,0.0,0.652,0.0,0.01,4.189,2.302,4.033,2.41,4.2,2.298,3.54,-0.497,3.54,-0.279,3.54,-0.504,4.838,5.1,4.525,5.1,4.86,5.1,0.563,0.05,0.393,0.066,0.533,0.05,4.838,0.587,4.525,-0.279,4.717,0.764,4.537,1.052,5.979,1.095,4.461,1.051
9,10,1.128,0.111,0.009,-1.291,1.291,-1.291,1.291,-1.291,1.291,4.023,-0.18,3.738,0.318,4.008,-0.187,0.962,0.195,0.821,-0.048,1.067,0.195,0.962,0.195,0.821,0.0,1.0,0.195,0.0,0.073,0.0,1.957,0.0,0.03,0.0,0.97,0.0,1.0,0.0,0.971,4.189,2.302,4.033,2.41,4.2,2.298,3.54,-0.497,3.54,-0.279,3.54,-0.504,4.838,5.1,4.525,5.1,4.86,5.1,0.32,0.068,0.147,0.092,0.298,0.068,4.789,0.594,4.349,-0.279,4.86,0.589,4.537,1.052,5.979,1.095,4.461,1.051
