#Recorded data from Servotor32
#datetime: 06-09-2020_20h-27m-19s
#filename: tripod_x_b_sensors_closed_horizontal_air_unloaded_06-09-2020_20h-27m-19s.csv
#
#------------------------------------------------------
#Settings:
#
#Gait: tripod
#Feedback config: closed
#Sensors: horizontal
#Sensors cut: True
#
#------------------------------------------------------
#Parameters:
#
#g=1.70
#y_bar=0.40
#a=5.00
#tau_x=0.13
#tau_b=0.20
#Y_max=0.95
#sensor_start=5
#dt=105ms
#direction=1.00
#ics_tau=0.10
#
#------------------------------------------------------
#Recording info:
#
#Ground: air
#Extra load: unloaded
#Calibration: in air
#Surface: rubber
#Recorded datatype: int
#
#-calibration: for gait specific motor limits due to weight force
#-sensor_start: number of loops when feedback loop closes
#-sensor_start ensures starting stability for closed loop
#-because motors are in stance position at the start
#
#------------------------------------------------------
#Leg numbering:
#
#0: front left
#1: middle left
#2: back left
#3: back right
#4: middle right
#5: front right
#
#------------------------------------------------------
#Recorded variables:
#
#n: step count
#t: total time
#dt: step time
#delay: waiting time for calculation time to reach step time dt
#
#x_i: neural membrane
#b_v_i: neural bias (vertical)
#sensor_i: normalized sensor values
#
#------------------------------------------------------
#Calculated variables from recorded data:
#
#fb_i: membrane feedback unscaled
#y_v_i: neural activation (vertical)
#b_v_avg_i: neural bias average value (vertical)
#b_v_min: minimal neural bias value of current period
#b_v_max: maximal neural bias value of current period
#y_h_i: neural activation (horizontal)
#b_v_sens_h_i: vertical neural bias (via horizontal sensors)
#
#------------------------------------------------------
#File info:
#
##out marks the columns recorded on Servotor32
#Initial conditions in first row at n=-1
#
#------------------------------------------------------
#Data:#
#number,#out0, #out1, #out2, #out3, #out4, #out5, #out6, #out7, #out8, #out9, #out10, #out11, #out12, #out13, #out14, #out15, #out16, #out17, #out18, #out19, #out20, #out21
,n,t,dt,delay,x_0,x_1,x_2,x_3,x_4,x_5,b_v_0,b_v_1,b_v_2,b_v_3,b_v_4,b_v_5,sensor_0,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_cut_0,sensor_cut_1,sensor_cut_2,sensor_cut_3,sensor_cut_4,sensor_cut_5,fb_0,fb_1,fb_2,fb_3,fb_4,fb_5,y_v_0,y_v_1,y_v_2,y_v_3,y_v_4,y_v_5,b_v_avg_0,b_v_avg_1,b_v_avg_2,b_v_avg_3,b_v_avg_4,b_v_avg_5,b_v_min_0,b_v_min_1,b_v_min_2,b_v_min_3,b_v_min_4,b_v_min_5,b_v_max_0,b_v_max_1,b_v_max_2,b_v_max_3,b_v_max_4,b_v_max_5,y_h_0,y_h_1,y_h_2,y_h_3,y_h_4,y_h_5,b_v_sens_h_0,b_v_sens_h_1,b_v_sens_h_2,b_v_sens_h_3,b_v_sens_h_4,b_v_sens_h_5,a_h_0,a_h_1,a_h_2,a_h_3,a_h_4,a_h_5
10,9,0.96,0.106,0.008,-5.1,5.1,-5.1,5.1,-5.1,5.1,2.746,2.04,2.746,2.04,2.746,2.04,0.748,0.191,0.802,0.174,0.759,0.211,0.748,0.191,0.802,0.174,0.759,0.211,-3.0,3.0,-3.0,3.0,-3.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,2.32,2.44,2.32,2.44,2.32,2.44,0.0,-0.219,0.0,-0.219,0.0,-0.219,4.64,5.1,4.64,5.1,4.64,5.1,0.632,0.391,0.632,0.391,0.632,0.391,3.471,0.797,3.721,0.707,3.522,0.903,1.269,1.107,1.269,1.107,1.269,1.107
11,10,1.065,0.105,0.008,-5.1,5.1,-5.1,5.1,-5.1,5.1,2.536,2.355,2.536,2.355,2.536,2.355,0.701,0.262,0.714,0.232,0.714,0.317,0.701,0.262,0.714,0.232,0.714,0.317,-3.0,3.0,-3.0,3.0,-3.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,2.32,2.44,2.32,2.44,2.32,2.44,0.0,-0.219,0.0,-0.219,0.0,-0.219,4.64,5.1,4.64,5.1,4.64,5.1,0.568,0.476,0.568,0.476,0.568,0.476,3.253,1.175,3.313,1.015,3.313,1.467,1.269,1.107,1.269,1.107,1.269,1.107
12,11,1.173,0.105,0.003,-5.1,5.1,-5.1,5.1,-5.1,5.1,2.326,2.67,2.326,2.67,2.326,2.67,0.645,0.355,0.692,0.333,0.639,0.358,0.645,0.355,0.692,0.333,0.639,0.358,-3.0,3.0,-3.0,3.0,-3.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,2.32,2.44,2.32,2.44,2.32,2.44,0.0,-0.219,0.0,-0.219,0.0,-0.219,4.64,5.1,4.64,5.1,4.64,5.1,0.502,0.563,0.502,0.563,0.502,0.563,2.993,1.669,3.211,1.552,2.965,1.685,1.269,1.107,1.269,1.107,1.269,1.107
13,12,1.28,0.105,0.012,-5.1,5.1,-5.1,5.1,-5.1,5.1,2.116,2.985,2.116,2.985,2.116,2.985,0.579,0.418,0.615,0.406,0.579,0.48,0.579,0.418,0.615,0.406,0.579,0.48,-3.0,3.0,-3.0,3.0,-3.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,2.32,2.44,2.32,2.44,2.32,2.44,0.0,-0.219,0.0,-0.219,0.0,-0.219,4.64,5.1,4.64,5.1,4.64,5.1,0.436,0.646,0.436,0.646,0.436,0.646,2.687,2.004,2.854,1.941,2.687,2.334,1.269,1.107,1.269,1.107,1.269,1.107
14,13,1.385,0.105,0.005,-5.1,5.1,-5.1,5.1,-5.1,5.1,1.906,3.3,1.906,3.3,1.906,3.3,0.523,0.518,0.571,0.493,0.534,0.537,0.523,0.518,0.571,0.493,0.534,0.537,-3.0,3.0,-3.0,3.0,-3.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,2.32,2.44,2.32,2.44,2.32,2.44,0.0,-0.219,0.0,-0.219,0.0,-0.219,4.64,5.1,4.64,5.1,4.64,5.1,0.372,0.721,0.372,0.721,0.372,0.721,2.427,2.536,2.649,2.403,2.478,2.637,1.269,1.107,1.269,1.107,1.269,1.107
15,14,1.494,0.106,0.004,-5.1,5.1,-5.1,5.1,-5.1,5.1,1.694,3.618,1.694,3.618,1.694,3.618,0.449,0.617,0.484,0.594,0.444,0.626,0.449,0.617,0.484,0.594,0.444,0.626,-3.0,3.0,-3.0,3.0,-3.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,2.32,2.44,2.32,2.44,2.32,2.44,0.0,-0.219,0.0,-0.219,0.0,-0.219,4.64,5.1,4.64,5.1,4.64,5.1,0.311,0.786,0.311,0.786,0.311,0.786,2.083,3.063,2.246,2.94,2.06,3.111,1.269,1.107,1.269,1.107,1.269,1.107
16,15,1.601,0.105,0.004,-5.1,5.1,-5.1,5.1,-5.1,5.1,1.484,3.932,1.484,3.933,1.484,3.932,0.383,0.695,0.418,0.638,0.383,0.691,0.383,0.695,0.418,0.638,0.383,0.691,-3.0,3.0,-3.0,3.0,-3.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,2.32,2.44,2.32,2.44,2.32,2.44,0.0,-0.219,0.0,-0.219,0.0,-0.219,4.64,5.1,4.64,5.1,4.64,5.1,0.257,0.839,0.257,0.839,0.257,0.839,1.777,3.478,1.94,3.175,1.777,3.456,1.269,1.107,1.269,1.107,1.269,1.107
17,16,1.706,0.105,0.004,-5.099,5.099,-5.099,5.099,-5.099,5.099,1.274,4.246,1.274,4.247,1.274,4.246,0.318,0.773,0.341,0.754,0.316,0.78,0.318,0.773,0.341,0.754,0.316,0.78,-2.999,2.999,-2.999,2.999,-2.999,2.999,0.0,0.998,0.0,0.999,0.0,0.997,2.32,2.44,2.32,2.44,2.32,2.44,0.0,-0.219,0.0,-0.219,0.0,-0.219,4.64,5.1,4.64,5.1,4.64,5.1,0.21,0.881,0.21,0.881,0.21,0.881,1.476,3.893,1.582,3.792,1.466,3.93,1.269,1.107,1.269,1.107,1.269,1.107
18,17,1.814,0.106,0.004,-5.09,5.09,-5.09,5.09,-5.09,5.09,1.062,4.56,1.062,4.561,1.062,4.558,0.271,0.816,0.275,0.812,0.263,0.829,0.271,0.816,0.275,0.812,0.263,0.829,-2.993,2.993,-2.993,2.993,-2.993,2.993,0.0,0.992,0.0,0.993,0.0,0.989,2.32,2.44,2.32,2.44,2.32,2.44,0.0,-0.219,0.0,-0.219,0.0,-0.219,4.64,5.1,4.64,5.1,4.64,5.1,0.168,0.913,0.168,0.913,0.168,0.912,1.257,4.121,1.276,4.1,1.22,4.19,1.269,1.107,1.269,1.107,1.269,1.107
19,18,1.921,0.105,0.005,-5.063,5.063,-5.063,5.063,-5.063,5.063,0.852,4.865,0.852,4.863,0.852,4.854,0.215,0.844,0.198,0.855,0.218,0.87,0.215,0.844,0.198,0.855,0.218,0.87,-2.974,2.974,-2.974,2.974,-2.974,2.974,0.0,0.981,0.0,0.975,0.0,0.963,2.32,2.44,2.32,2.44,2.32,2.44,0.0,-0.219,0.0,-0.219,0.0,-0.219,4.64,5.1,4.64,5.1,4.64,5.1,0.134,0.936,0.134,0.936,0.134,0.935,0.998,4.27,0.919,4.329,1.012,4.409,1.269,1.107,1.269,1.107,1.269,1.107
