#Recorded data from Servotor32
#datetime: 07-09-2020_21h-02m-26s
#filename: tripod_x_b_sensors_closed_horizontal_floor_unloaded_07-09-2020_21h-02m-26s.csv
#
#------------------------------------------------------
#Settings:
#
#Gait: tripod
#Feedback config: closed
#Sensors: horizontal
#Sensors cut: False
#
#------------------------------------------------------
#Parameters:
#
#g=1.70
#y_bar=0.40
#a=5.00
#tau_x=0.13
#tau_b=0.20
#Y_max=0.95
#sensor_start=5
#dt=105ms
#direction=1.00
#ics_tau=0.10
#
#------------------------------------------------------
#Recording info:
#
#Ground: floor
#Extra load: unloaded
#Calibration: in air
#Surface: rubber
#Recorded datatype: int
#
#-calibration: for gait specific motor limits due to weight force
#-sensor_start: number of loops when feedback loop closes
#-sensor_start ensures starting stability for closed loop
#-because motors are in stance position at the start
#
#------------------------------------------------------
#Leg numbering:
#
#0: front left
#1: middle left
#2: back left
#3: back right
#4: middle right
#5: front right
#
#------------------------------------------------------
#Recorded variables:
#
#n: step count
#t: total time
#dt: step time
#delay: waiting time for calculation time to reach step time dt
#
#x_i: neural membrane
#b_v_i: neural bias (vertical)
#sensor_i: normalized sensor values
#
#------------------------------------------------------
#Calculated variables from recorded data:
#
#fb_i: membrane feedback unscaled
#y_v_i: neural activation (vertical)
#b_v_avg_i: neural bias average value (vertical)
#b_v_min: minimal neural bias value of current period
#b_v_max: maximal neural bias value of current period
#y_h_i: neural activation (horizontal)
#b_v_sens_h_i: vertical neural bias (via horizontal sensors)
#
#------------------------------------------------------
#File info:
#
##out marks the columns recorded on Servotor32
#Initial conditions in first row at n=-1
#
#------------------------------------------------------
#Data:#
#number,#out0, #out1, #out2, #out3, #out4, #out5, #out6, #out7, #out8, #out9, #out10, #out11, #out12, #out13, #out14, #out15, #out16, #out17, #out18, #out19, #out20, #out21
,n,t,dt,delay,x_0,x_1,x_2,x_3,x_4,x_5,b_v_0,b_v_1,b_v_2,b_v_3,b_v_4,b_v_5,sensor_0,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_cut_0,sensor_cut_1,sensor_cut_2,sensor_cut_3,sensor_cut_4,sensor_cut_5,fb_0,fb_1,fb_2,fb_3,fb_4,fb_5,y_v_0,y_v_1,y_v_2,y_v_3,y_v_4,y_v_5,b_v_avg_0,b_v_avg_1,b_v_avg_2,b_v_avg_3,b_v_avg_4,b_v_avg_5,b_v_min_0,b_v_min_1,b_v_min_2,b_v_min_3,b_v_min_4,b_v_min_5,b_v_max_0,b_v_max_1,b_v_max_2,b_v_max_3,b_v_max_4,b_v_max_5,y_h_0,y_h_1,y_h_2,y_h_3,y_h_4,y_h_5,b_v_sens_h_0,b_v_sens_h_1,b_v_sens_h_2,b_v_sens_h_3,b_v_sens_h_4,b_v_sens_h_5,a_h_0,a_h_1,a_h_2,a_h_3,a_h_4,a_h_5
10,11,1.178,0.105,0.01,-5.1,5.1,-5.1,5.1,-5.1,5.1,2.322,2.679,2.322,2.679,2.322,2.679,0.842,0.295,0.478,0.412,0.556,0.324,0.842,0.295,0.478,0.412,0.556,0.324,-3.0,3.0,-3.0,3.0,-3.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,2.55,2.468,2.55,2.468,2.55,2.468,0.0,-0.165,0.0,-0.165,0.0,-0.165,5.1,5.1,5.1,5.1,5.1,5.1,0.435,0.559,0.435,0.559,0.435,0.559,4.294,1.388,2.438,2.004,2.836,1.541,1.155,1.118,1.155,1.118,1.155,1.118
11,12,1.283,0.105,0.007,-5.1,5.1,-5.1,5.1,-5.1,5.1,2.112,2.994,2.112,2.994,2.112,2.994,0.884,0.403,0.597,0.365,0.481,0.444,0.884,0.403,0.597,0.365,0.481,0.444,-3.0,3.0,-3.0,3.0,-3.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,2.55,2.468,2.55,2.468,2.55,2.468,0.0,-0.165,0.0,-0.165,0.0,-0.165,5.1,5.1,5.1,5.1,5.1,5.1,0.376,0.643,0.376,0.643,0.376,0.643,4.508,1.957,3.045,1.757,2.453,2.173,1.155,1.118,1.155,1.118,1.155,1.118
12,13,1.392,0.106,0.001,-5.1,5.1,-5.1,5.1,-5.1,5.1,1.9,3.312,1.9,3.312,1.9,3.312,0.989,0.55,0.433,0.235,0.519,0.481,0.989,0.55,0.433,0.235,0.519,0.481,-3.0,3.0,-3.0,3.0,-3.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,2.55,2.468,2.55,2.468,2.55,2.468,0.0,-0.165,0.0,-0.165,0.0,-0.165,5.1,5.1,5.1,5.1,5.1,5.1,0.321,0.72,0.321,0.72,0.321,0.72,5.044,2.731,2.208,1.072,2.647,2.367,1.155,1.118,1.155,1.118,1.155,1.118
13,14,1.499,0.105,0.012,-5.1,5.1,-5.1,5.1,-5.1,5.1,1.69,3.627,1.69,3.627,1.69,3.627,0.863,0.658,0.433,0.282,0.296,0.546,0.863,0.658,0.433,0.282,0.296,0.546,-3.0,3.0,-3.0,3.0,-3.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,2.55,2.468,2.55,2.468,2.55,2.468,0.0,-0.165,0.0,-0.165,0.0,-0.165,5.1,5.1,5.1,5.1,5.1,5.1,0.27,0.785,0.27,0.785,0.27,0.785,4.401,3.299,2.208,1.32,1.51,2.71,1.155,1.118,1.155,1.118,1.155,1.118
14,15,1.606,0.105,0.006,-5.1,5.1,-5.1,5.1,-5.1,5.1,1.48,3.941,1.48,3.942,1.48,3.942,0.768,0.785,0.433,0.235,0.326,0.602,0.768,0.785,0.433,0.235,0.326,0.602,-3.0,3.0,-3.0,3.0,-3.0,3.0,0.0,0.997,0.0,1.0,0.0,1.0,2.55,2.468,2.55,2.468,2.55,2.468,0.0,-0.165,0.0,-0.165,0.0,-0.165,5.1,5.1,5.1,5.1,5.1,5.1,0.225,0.839,0.225,0.839,0.225,0.839,3.917,3.968,2.208,1.072,1.663,3.005,1.155,1.118,1.155,1.118,1.155,1.118
15,16,1.715,0.106,0.006,-5.095,5.095,-5.095,5.095,-5.095,5.095,1.268,4.25,1.268,4.26,1.268,4.257,0.568,0.846,0.239,0.329,0.178,0.806,0.568,0.846,0.239,0.329,0.178,0.806,-2.997,2.997,-2.997,2.997,-2.997,2.997,0.0,0.983,0.0,1.0,0.0,0.994,2.55,2.468,2.55,2.468,2.55,2.468,0.0,-0.165,0.0,-0.165,0.0,-0.165,5.1,5.1,5.1,5.1,5.1,5.1,0.185,0.88,0.185,0.881,0.185,0.881,2.897,4.289,1.219,1.567,0.908,4.079,1.155,1.118,1.155,1.118,1.155,1.118
16,17,1.82,0.105,0.009,-5.068,5.068,-5.068,5.068,-5.068,5.068,1.058,4.548,1.058,4.575,1.058,4.569,0.421,0.866,0.149,0.106,0.111,0.806,0.421,0.866,0.149,0.106,0.111,0.806,-2.976,2.976,-2.976,2.976,-2.976,2.976,0.0,0.967,0.0,1.0,0.0,0.993,2.55,2.468,2.55,2.468,2.55,2.468,0.0,-0.165,0.0,-0.165,0.0,-0.165,5.1,5.1,5.1,5.1,5.1,5.1,0.152,0.911,0.152,0.914,0.152,0.913,2.147,4.394,0.76,0.393,0.566,4.079,1.155,1.118,1.155,1.118,1.155,1.118
17,18,1.928,0.105,0.007,-5.041,5.041,-5.041,5.041,-5.041,5.041,0.848,4.717,0.848,4.89,0.848,4.879,0.358,0.953,0.149,0.141,0.104,0.815,0.358,0.953,0.149,0.141,0.104,0.815,-2.96,2.96,-2.96,2.96,-2.96,2.96,0.0,0.72,0.0,1.0,0.0,0.99,2.55,2.468,2.55,2.468,2.55,2.468,0.0,-0.165,0.0,-0.165,0.0,-0.165,5.1,5.1,5.1,5.1,5.1,5.1,0.123,0.925,0.123,0.938,0.123,0.937,1.826,4.853,0.76,0.577,0.53,4.126,1.155,1.118,1.155,1.118,1.155,1.118
18,19,2.036,0.105,0.009,-4.694,4.694,-4.694,4.694,-4.694,4.694,0.638,4.672,0.638,5.205,0.638,5.126,0.147,0.953,0.045,0.165,0.059,0.852,0.147,0.953,0.045,0.165,0.059,0.852,-2.709,2.709,-2.709,2.709,-2.709,2.709,0.0,0.312,0.0,1.0,0.0,0.866,2.55,2.276,2.55,2.52,2.55,2.48,0.0,-0.165,0.0,-0.165,0.0,-0.165,5.1,4.717,5.1,5.205,5.1,5.126,0.099,0.947,0.099,0.95,0.099,0.95,0.75,4.853,0.229,0.704,0.301,4.321,1.155,1.206,1.155,1.097,1.155,1.113
19,20,2.141,0.105,0.005,-3.902,3.902,-3.902,3.902,-3.902,3.902,0.428,4.472,0.428,5.52,0.428,4.938,0.105,0.993,0.03,0.153,-0.03,0.889,0.105,0.993,0.03,0.153,0.0,0.889,-2.178,2.178,-2.178,2.178,-2.178,2.178,0.0,0.02,0.0,1.0,0.0,0.04,2.55,2.276,2.55,2.678,2.55,2.48,0.0,-0.165,0.0,-0.165,0.0,-0.165,5.1,4.717,5.1,5.52,5.1,5.126,0.079,0.934,0.079,0.95,0.079,0.939,0.535,4.683,0.153,0.657,0.0,4.539,1.155,1.206,1.155,1.036,1.155,1.113
