#Recorded data from Servotor32
#datetime: 20-11-2020_23h-37m-20s
#filename: wave_x_b_sensors_closed_vertical_floor_loaded_20-11-2020_23h-37m-20s.csv
#
#------------------------------------------------------
#Settings:
#
#Identity: 0
#Gait: wave
#Feedback config: closed
#Sensors: vertical
#Sensors cut: 0
#
#------------------------------------------------------
#Parameters:
#
#g=7.00
#y_bar=0.13
#a=5.00
#tau_x=0.13
#tau_b=0.20
#Y_max=0.95
#sensor_start=5
#dt=110ms
#direction=1.00
#ics_tau=0.80
#
#------------------------------------------------------
#Recording info:
#
#Ground: floor
#Extra load: loaded
#Tripod calibration: 0
#Surface: rubber
#Recorded datatype: int
#
#-calibration: for gait specific motor limits due to weight force
#-sensor_start: number of loops when feedback loop closes
#-sensor_start ensures starting stability for closed loop
#-because motors are in stance position at the start
#
#------------------------------------------------------
#Leg numbering:
#
#0: front left
#1: middle left
#2: back left
#3: back right
#4: middle right
#5: front right
#
#------------------------------------------------------
#Recorded variables:
#
#n: step count
#t: total time
#dt: step time
#delay: waiting time for calculation time to reach step time dt
#
#x_i: neural membrane
#b_v_i: neural bias (vertical)
#sensor_i: normalized sensor values
#
#------------------------------------------------------
#Calculated variables from recorded data:
#
#fb_i: membrane feedback unscaled
#y_v_i: neural activation (vertical)
#b_v_avg_i: neural bias average value (vertical)
#b_v_min: minimal neural bias value of current period
#b_v_max: maximal neural bias value of current period
#y_h_i: neural activation (horizontal)
#b_v_sens_h_i: vertical neural bias (via horizontal sensors)
#
#------------------------------------------------------
#File info:
#
##out marks the columns recorded on Servotor32
#Initial conditions in first row at n=-1
#
#------------------------------------------------------
#Data:#
#number,#out0, #out1, #out2, #out3, #out4, #out5, #out6, #out7, #out8, #out9, #out10, #out11, #out12, #out13, #out14, #out15, #out16, #out17, #out18, #out19, #out20, #out21
,n,t,dt,delay,x_0,x_1,x_2,x_3,x_4,x_5,b_v_0,b_v_1,b_v_2,b_v_3,b_v_4,b_v_5,sensor_0,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_cut_0,sensor_cut_1,sensor_cut_2,sensor_cut_3,sensor_cut_4,sensor_cut_5,fb_0,fb_1,fb_2,fb_3,fb_4,fb_5,y_v_0,y_v_1,y_v_2,y_v_3,y_v_4,y_v_5,b_v_avg_0,b_v_avg_1,b_v_avg_2,b_v_avg_3,b_v_avg_4,b_v_avg_5,b_v_min_0,b_v_min_1,b_v_min_2,b_v_min_3,b_v_min_4,b_v_min_5,b_v_max_0,b_v_max_1,b_v_max_2,b_v_max_3,b_v_max_4,b_v_max_5,y_h_0,y_h_1,y_h_2,y_h_3,y_h_4,y_h_5,b_v_sens_h_0,b_v_sens_h_1,b_v_sens_h_2,b_v_sens_h_3,b_v_sens_h_4,b_v_sens_h_5,a_h_0,a_h_1,a_h_2,a_h_3,a_h_4,a_h_5
20,21,2.36,0.11,0.019,4.792,6.625,-6.908,-4.268,-1.81,1.57,8.207,1.271,0.492,2.083,3.201,4.753,0.082,1.0,0.03,0.046,-0.011,0.0,0.082,1.0,0.03,0.046,0.0,0.0,0.082,1.0,0.03,0.046,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.246,3.187,3.5,3.5,2.29,2.99,8.207,-0.626,0.0,0.0,0.0,0.0,8.284,7.0,7.0,7.0,4.579,5.979,0.05,0.185,0.074,0.233,0.764,0.85,3.5,0.523,1.923,3.323,4.723,6.123,76.479,0.772,0.841,0.841,1.286,0.985
21,22,2.473,0.11,0.014,4.714,6.413,-6.716,-4.258,-1.709,1.556,8.187,1.733,0.448,2.033,3.13,4.685,0.093,0.97,0.049,0.04,0.0,0.006,0.093,0.97,0.049,0.04,0.0,0.006,0.093,0.97,0.049,0.04,0.0,0.006,0.0,1.0,0.0,0.0,0.0,0.0,8.236,3.187,3.5,3.5,2.29,2.99,8.187,-0.626,0.0,0.0,0.0,0.0,8.284,7.0,7.0,7.0,4.579,5.979,0.05,0.245,0.071,0.225,0.747,0.842,3.5,0.523,1.923,3.323,4.723,6.123,60.71,0.772,0.841,0.841,1.286,0.985
22,23,2.588,0.111,0.017,4.457,6.54,-6.78,-4.174,-1.772,1.728,8.155,2.212,0.399,1.993,3.051,4.636,0.071,0.994,0.043,0.058,-0.011,0.041,0.071,0.994,0.043,0.058,0.0,0.041,0.071,0.994,0.043,0.058,0.0,0.041,0.0,1.0,0.0,0.0,0.0,0.0,8.22,3.187,3.5,3.5,2.29,2.99,8.155,-0.626,0.0,0.0,0.0,0.0,8.284,7.0,7.0,7.0,4.579,5.979,0.05,0.32,0.069,0.22,0.727,0.835,3.5,0.523,1.923,3.323,4.723,6.123,45.65,0.772,0.841,0.841,1.286,0.985
23,24,2.7,0.11,0.019,4.612,6.564,-6.729,-4.218,-1.785,1.556,8.128,2.684,0.355,1.951,2.98,4.571,0.082,0.988,0.049,0.052,0.0,0.012,0.082,0.988,0.049,0.052,0.0,0.012,0.082,0.988,0.049,0.052,0.0,0.012,0.0,1.0,0.0,0.0,0.0,0.0,8.206,3.187,3.5,3.5,2.29,2.99,8.128,-0.626,0.0,0.0,0.0,0.0,8.284,7.0,7.0,7.0,4.579,5.979,0.05,0.404,0.066,0.214,0.708,0.826,3.5,0.523,1.923,3.323,4.723,6.123,37.749,0.772,0.841,0.841,1.286,0.985
24,25,2.815,0.112,0.015,4.822,6.321,-6.57,-4.109,-1.873,1.409,8.117,3.148,0.309,1.913,2.907,4.491,0.11,0.958,0.049,0.064,0.0,-0.012,0.11,0.958,0.049,0.064,0.0,0.0,0.11,0.958,0.049,0.064,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.201,3.187,3.5,3.5,2.29,2.99,8.117,-0.626,0.0,0.0,0.0,0.0,8.284,7.0,7.0,7.0,4.579,5.979,0.05,0.492,0.064,0.208,0.689,0.814,3.5,0.523,1.923,3.323,4.723,6.123,35.263,0.772,0.841,0.841,1.286,0.985
25,26,2.928,0.11,0.018,5.225,6.141,-6.951,-4.073,-1.937,1.594,8.139,3.627,0.261,1.893,2.839,4.42,0.17,1.0,0.043,0.092,0.006,0.0,0.17,1.0,0.043,0.092,0.006,0.0,0.17,1.0,0.043,0.092,0.006,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.201,3.187,3.5,3.5,2.29,2.99,8.117,-0.626,0.0,0.0,0.0,0.0,8.284,7.0,7.0,7.0,4.579,5.979,0.103,0.584,0.062,0.206,0.67,0.804,3.5,0.523,1.923,3.323,4.723,6.123,35.263,0.772,0.841,0.841,1.286,0.985
26,27,3.04,0.11,0.02,4.957,6.632,-6.892,-4.177,-2.128,1.608,8.113,4.105,0.206,1.859,2.748,4.345,0.082,1.0,0.03,0.069,-0.034,-0.006,0.082,1.0,0.03,0.069,0.0,0.0,0.082,1.0,0.03,0.069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.126,3.187,3.5,3.5,2.29,2.99,8.113,-0.626,0.0,0.0,0.0,0.0,8.139,7.0,7.0,7.0,4.579,5.979,0.05,0.67,0.059,0.201,0.643,0.792,3.5,0.523,1.923,3.323,4.723,6.123,226.495,0.772,0.841,0.841,1.286,0.985
27,28,3.154,0.111,0.013,5.354,6.222,-6.948,-4.272,-1.902,1.546,8.135,4.585,0.165,1.826,2.683,4.263,0.17,0.994,0.055,0.069,0.011,-0.018,0.17,0.994,0.055,0.069,0.011,0.0,0.17,0.994,0.055,0.069,0.011,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.126,3.187,3.5,3.5,2.29,2.99,8.113,-0.626,0.0,0.0,0.0,0.0,8.139,7.0,7.0,7.0,4.579,5.979,0.885,0.746,0.057,0.197,0.624,0.778,3.5,0.523,1.923,3.323,4.723,6.123,226.495,0.772,0.841,0.841,1.286,0.985
28,29,3.267,0.11,0.017,4.941,6.347,-6.968,-4.233,-1.769,1.681,8.121,5.057,0.11,1.78,2.605,4.195,0.104,0.988,0.03,0.046,-0.011,0.006,0.104,0.988,0.03,0.046,0.0,0.006,0.104,0.988,0.03,0.046,0.0,0.006,0.0,1.0,0.0,0.0,0.0,0.0,8.124,3.187,3.5,3.5,2.29,2.99,8.113,-0.626,0.0,0.0,0.0,0.0,8.135,7.0,7.0,7.0,4.579,5.979,0.309,0.809,0.055,0.19,0.6,0.766,3.5,0.523,1.923,3.323,4.723,6.123,267.676,0.772,0.841,0.841,1.286,0.985
29,30,3.379,0.11,0.018,5.321,5.866,-7.061,-4.332,-1.617,1.823,8.147,5.515,0.058,1.727,2.53,4.117,0.176,0.964,0.037,0.035,-0.006,-0.012,0.176,0.964,0.037,0.035,0.0,0.0,0.176,0.964,0.037,0.035,0.0,0.0,0.0,0.983,0.0,0.0,0.0,0.0,8.134,3.187,3.5,3.5,2.29,2.99,8.121,-0.626,0.0,0.0,0.0,0.0,8.147,7.0,7.0,7.0,4.579,5.979,0.95,0.858,0.052,0.184,0.577,0.752,3.5,0.523,1.923,3.323,4.723,6.123,226.495,0.772,0.841,0.841,1.286,0.985
